getLoGImage_4.0_original_shape_Flatness_flair,getLoGImage_4.0_original_ngtdm_Contrast_flair,getLoGImage_3.0_original_glcm_ClusterTendency_flair,getLoGImage_2.0_original_shape_Maximum2DDiameterSlice_flair,getLoGImage_2.0_original_glrlm_LongRunHighGrayLevelEmphasis_flair,getLoGImage_1.5_original_glszm_SmallAreaLowGrayLevelEmphasis_flair,getLoGImage_1.0_original_glrlm_HighGrayLevelRunEmphasis_flair,getLoGImage_0.5_original_glrlm_RunPercentage_flair,getWaveletImage_0_original_glszm_ZoneVariance_flair,getWaveletImage_1_original_glrlm_RunEntropy_flair,getWaveletImage_5_original_firstorder_Kurtosis_flair,getWaveletImage_5_original_glszm_ZoneEntropy_flair,getWaveletImage_7_original_glszm_LargeAreaEmphasis_flair,getSquareRootImage_0_original_shape_MinorAxisLength_flair,getSquareRootImage_0_original_glrlm_RunLengthNonUniformityNormalized_flair,getSquareRootImage_0_original_glszm_SmallAreaHighGrayLevelEmphasis_flair,getExponentialImage_0_original_glrlm_ShortRunEmphasis_flair,getGradientImage_0_original_firstorder_Entropy_flair,getGradientImage_0_original_firstorder_InterquartileRange_flair,getGradientImage_0_original_firstorder_MeanAbsoluteDeviation_flair,getGradientImage_0_original_glcm_InverseVariance_flair,getLBP2DImage_0_original_glcm_JointAverage_flair,getLBP2DImage_0_original_glrlm_LongRunHighGrayLevelEmphasis_flair,getLBP2DImage_0_original_glszm_SizeZoneNonUniformityNormalized_flair,original_glcm_ClusterTendency_t1,original_glcm_MaximumProbability_t1,original_glrlm_LongRunHighGrayLevelEmphasis_t1,original_glrlm_LongRunLowGrayLevelEmphasis_t1,getLoGImage_5.0_original_shape_MajorAxisLength_t1,getLoGImage_5.0_original_glrlm_LongRunHighGrayLevelEmphasis_t1,getLoGImage_5.0_original_glrlm_LongRunLowGrayLevelEmphasis_t1,getLoGImage_4.5_original_shape_Elongation_t1,getLoGImage_4.5_original_glrlm_HighGrayLevelRunEmphasis_t1,getLoGImage_4.0_original_firstorder_Variance_t1,getLoGImage_3.5_original_firstorder_Median_t1,getLoGImage_3.0_original_shape_SurfaceArea_t1,getLoGImage_3.0_original_glszm_LowGrayLevelZoneEmphasis_t1,getLoGImage_3.0_original_ngtdm_Contrast_t1,getLoGImage_2.5_original_shape_MinorAxisLength_t1,getLoGImage_1.5_original_firstorder_Mean_t1,getLoGImage_1.0_original_shape_SurfaceArea_t1,getLoGImage_1.0_original_glrlm_ShortRunEmphasis_t1,getWaveletImage_1_original_glcm_Idmn_t1,getWaveletImage_1_original_glcm_Idn_t1,getWaveletImage_5_original_glcm_ClusterTendency_t1,getWaveletImage_7_original_glszm_SmallAreaLowGrayLevelEmphasis_t1,getSquareRootImage_0_original_gldm_DependenceEntropy_t1,getExponentialImage_0_original_shape_SurfaceArea_t1,getExponentialImage_0_original_firstorder_Maximum_t1,getExponentialImage_0_original_gldm_SmallDependenceLowGrayLevelEmphasis_t1,getGradientImage_0_original_glcm_Idm_t1,original_glrlm_RunEntropy_t1ce,getLoGImage_5.0_original_firstorder_RobustMeanAbsoluteDeviation_t1ce,getLoGImage_5.0_original_firstorder_Uniformity_t1ce,getLoGImage_5.0_original_glcm_Id_t1ce,getLoGImage_4.5_original_glcm_ClusterShade_t1ce,getLoGImage_4.0_original_glcm_JointEnergy_t1ce,getLoGImage_3.0_original_firstorder_InterquartileRange_t1ce,getLoGImage_3.0_original_glcm_SumAverage_t1ce,getLoGImage_2.5_original_shape_Elongation_t1ce,getLoGImage_2.0_original_gldm_DependenceEntropy_t1ce,getLoGImage_2.0_original_glrlm_GrayLevelNonUniformity_t1ce,getLoGImage_2.0_original_ngtdm_Contrast_t1ce,getLoGImage_0.5_original_glcm_Id_t1ce,getWaveletImage_0_original_glrlm_RunPercentage_t1ce,getWaveletImage_1_original_glcm_Idn_t1ce,getWaveletImage_4_original_glszm_LowGrayLevelZoneEmphasis_t1ce,getWaveletImage_5_original_firstorder_Skewness_t1ce,getWaveletImage_6_original_glcm_Correlation_t1ce,getWaveletImage_6_original_gldm_DependenceVariance_t1ce,getWaveletImage_6_original_gldm_LargeDependenceLowGrayLevelEmphasis_t1ce,getWaveletImage_7_original_shape_SurfaceVolumeRatio_t1ce,getSquareImage_0_original_ngtdm_Coarseness_t1ce,getExponentialImage_0_original_gldm_GrayLevelNonUniformity_t1ce,getGradientImage_0_original_firstorder_Entropy_t1ce,getLBP2DImage_0_original_firstorder_RobustMeanAbsoluteDeviation_t1ce,getLBP2DImage_0_original_glszm_ZoneVariance_t1ce,getLBP2DImage_0_original_ngtdm_Complexity_t1ce,getLoGImage_4.5_original_shape_Flatness_t2,getLoGImage_4.5_original_glrlm_RunLengthNonUniformity_t2,getLoGImage_4.5_original_glszm_LargeAreaEmphasis_t2,getLoGImage_4.0_original_glrlm_ShortRunEmphasis_t2,getLoGImage_3.5_original_gldm_SmallDependenceEmphasis_t2,getLoGImage_3.0_original_firstorder_Range_t2,getLoGImage_3.0_original_gldm_LargeDependenceEmphasis_t2,getLoGImage_3.0_original_gldm_SmallDependenceEmphasis_t2,getLoGImage_2.0_original_glszm_LowGrayLevelZoneEmphasis_t2,getLoGImage_2.0_original_ngtdm_Strength_t2,getLoGImage_1.5_original_glszm_ZoneEntropy_t2,getLoGImage_1.0_original_firstorder_Skewness_t2,getLoGImage_0.5_original_firstorder_InterquartileRange_t2,getLoGImage_0.5_original_firstorder_Range_t2,getWaveletImage_0_original_glrlm_LongRunHighGrayLevelEmphasis_t2,getWaveletImage_0_original_glszm_HighGrayLevelZoneEmphasis_t2,getWaveletImage_1_original_gldm_DependenceEntropy_t2,getWaveletImage_2_original_glszm_SmallAreaLowGrayLevelEmphasis_t2,getWaveletImage_3_original_glcm_InverseVariance_t2,getWaveletImage_3_original_gldm_HighGrayLevelEmphasis_t2,getWaveletImage_3_original_ngtdm_Strength_t2,getLogarithmImage_0_original_firstorder_RobustMeanAbsoluteDeviation_t2
0.4007632409349453,0.1442961426028202,0.03171129848809527,0.36773377010144637,0.09667905829779984,0.11528955211113269,0.019648208171287523,0.28996204703536754,0.2199161311990882,0.4501319178034269,0.00995342125587415,0.5836239381613798,0.05141907624014951,0.7177119978927747,0.2972312785795908,0.04447292087082273,0.23043906619830934,0.3245845633373832,0.0852969037824768,0.11192392641590575,0.5706210730848856,0.0,0.1512569112898423,0.08760474423155437,0.007646508284290386,0.2787153323529642,0.009352916244938343,0.2609639995983666,0.31740785398702676,0.08390063348606337,0.07357249389842589,0.6561263962287264,0.006375370166587096,0.00146378673463309,0.36641776225365635,0.38682752797162767,0.26839546707247414,0.061485974706466676,0.7177119978927747,0.29525334404249765,0.38682752797162767,0.23217575428482096,0.8494080145905851,0.5539894016700657,0.0011998903119159413,0.1299253119042823,0.6184494485557721,0.38682752797162767,0.027254218421820946,0.03604896001304486,0.8648217162536458,0.42693510035604787,0.09165342185834598,0.11738872723297984,0.5481512712828902,0.6429387724227096,0.03129589400889539,0.13017024874744165,0.09181618939550233,0.6561263962287264,0.6853345706031366,0.17649050193907675,0.04342176395849168,0.5886219318856734,0.6966673814025226,0.7916594360792271,0.050395541939573914,0.18186520563823602,0.7587433343838347,0.5453765383752455,0.11723213307793467,0.10258533423439992,3.6448200007329697e-10,0.32160139018827594,0.5453471864630699,0.6737722286775373,0.04407454038296596,0.0,0.4007632409349453,0.018723428999973948,0.4069999147315314,0.07943806892924432,0.004523067717438316,0.015055271074950093,0.9084219140137838,0.005069466371350955,0.18646487244915366,0.0005363445375244376,0.2710127976089933,0.4601840864654978,0.007679809500227855,0.021486109283269324,0.0006867103451975,0.00020433373292730772,0.37045535144038366,0.3357283645514204,0.8068349416672391,0.00103494468852054,0.0,0.007500216225310984
0.6414629241274721,0.26197962154138793,0.13022789161807619,0.18016378176276057,0.20331020762753324,0.07932075192004719,0.07223699016626252,0.4088336179674582,0.043511038317607074,0.6849249716138583,0.020512123148185027,0.7627552672984536,0.010137701448554883,0.39856861071042293,0.5014024984239109,0.10712157057703468,0.33473523037646247,0.7179736555700948,0.36215635010027586,0.5612985065916366,0.8285834057728447,0.0,0.40993873516449186,0.033467201991971895,0.0006708463162768971,0.4642931709861967,0.006133374854960191,0.16767709945134698,0.14597720618059223,0.22487076396872724,0.04433299933232547,0.7561092996665525,0.009027991956901904,0.0020533678697706973,0.37543425352507304,0.11983290554914951,0.478210116508942,0.06129019427954917,0.39856861071042293,0.3117917215827932,0.11983290554914951,0.14166403199077482,0.8347283977302826,0.5047281010571751,0.0015824681122524557,0.2525750325790831,0.38264469807518964,0.11983290554914951,0.031933860489395144,0.007867074872596316,0.7594753414379742,0.3197540814688872,0.0660206521051552,0.16086335375216196,0.6267849890181694,0.6429566367036559,0.0711097145835893,0.09573409672719797,0.0654064497618867,0.7561092996665525,0.5859970117059754,0.11763336410436323,0.03386059294081983,0.6994053869967574,0.5783716311706761,0.8489341506563814,0.018779525524922614,0.29573132080811726,0.7348709191586391,0.4611259372479719,0.13170360846253815,0.030537843271420888,4.955540000996554e-10,0.19004955974353455,0.4473139475464178,0.8759582028175664,0.05785276033273043,0.0,0.6414629241274721,0.00960043653589739,0.7059363807786548,0.0,0.0011576369757056136,0.025077563487868933,0.8487006022636127,0.0022551120060906905,0.579331724644515,0.0008905364506885461,0.3129438241115341,0.6828654303071267,0.033936287117678446,0.08216647125325047,0.0025454073737900657,0.0016375533525186067,0.4346305312299974,0.2389899146238492,0.871383338700606,0.003715821252400662,0.009524786024167512,0.022089937086718754
0.8120913177967414,0.22805664215227675,0.02288418274503634,0.06236616559881089,0.03984393348020118,0.38864962413960563,0.0,0.4856122992660966,0.004688477269991381,0.19665577328238104,0.003980948263605885,0.1615384270612109,0.007177736264446386,0.09935879525907734,0.28833473577550944,0.0021081580794250427,0.44788919127574534,0.1031093834354752,0.021826297053007065,0.01950934110386092,0.2894974045523231,0.0,0.024659221123252542,0.11236783825338459,0.003769632303017485,0.3551706768835762,0.004015719889386639,0.08153024581295953,0.02768281277486226,0.013529621562410932,0.028878166833456446,0.7059236081025454,0.00791285734771714,0.008390371655978661,0.39964455291680234,0.03311928658485614,0.2241845202505667,0.2891886772059845,0.09935879525907734,0.4029708391126845,0.03311928658485614,0.5693505589782256,0.7039155603859779,0.25860138542160804,0.006986861198197358,0.20703983222152897,0.40114881003341507,0.03311928658485614,0.06885569510869577,0.21258515552596777,0.6861022801484884,0.4112465848670904,0.06410476676782867,0.19141579910576748,0.6761541578066211,0.6431497227476404,0.05720267799983962,0.11844532739143158,0.06752244136413248,0.7059236081025454,0.4369429328543202,0.005827706589677919,0.12490904343766877,0.4261689810983335,0.9256435144601156,0.7144377517763303,0.025778031093570925,0.1808739082007986,0.6393418064431434,0.6590698555345804,0.05221154189479767,0.3093005793596858,1.1455925002303775e-08,0.013551032086628483,0.5992281835826926,0.36787716374703405,0.0003667261435079015,0.0,0.8120913177967414,0.001947533175736844,0.010558222270405733,0.34475127439650866,0.033531138265478364,0.0,0.644447723961026,0.02859998345202003,0.9999999999999999,0.003207572959583271,0.0,0.3656375787147675,0.0008462847636361986,0.0,9.268879754282004e-06,0.0,0.3020133018298894,0.6050479871535122,0.7964889766255177,0.0,0.0006044036287886148,0.0
0.5861509196411506,0.18014002225336337,0.07054576494716712,0.30530127922158345,0.09218595325748682,0.05000723316792159,0.04538067551797034,0.4425335949103967,0.039495732571910504,0.5397516330879233,0.05669969419428744,0.8942201868302556,0.003487285118770271,0.6510129922404789,0.5121733149117851,0.07157251056930068,0.3241907544052476,0.5531343685183947,0.22845880409687996,0.2627192898236939,0.8210997910460814,0.0,0.07123840701467993,0.07706354966798384,0.0195656811867774,0.45845376947157646,0.019866044602864258,0.08426617673073493,0.2203380311272598,0.07441490598832391,0.0380991426329111,0.8588057067793357,0.008785772355972322,0.006511867525152481,0.31998059515711297,0.41292320144148353,0.14239553529944954,0.31675218726067056,0.6510129922404789,0.19916610164134346,0.41292320144148353,0.42796287268077793,0.981738453665189,0.8849309607175027,0.02279531765876648,0.04177145932476537,0.6941601909493345,0.41292320144148353,0.06974163056022468,0.07900299727793408,0.8239290121210923,0.41650667322488866,0.08372150989219362,0.12758025319049118,0.6296849771771442,0.6428375206856968,0.041702388996800455,0.12386289828825676,0.09047421419969878,0.8588057067793357,0.6695655825944093,0.13010965653014603,0.035266053524391536,0.6111947233581696,0.7721731318312812,0.8728578452466706,0.0028008956977192863,0.4078434181605125,0.32601388171339507,0.8629688339753366,0.0020266683615842874,0.18617071073680425,7.19616000144714e-10,0.22653471877739362,0.5375368755190616,0.7287056364620162,0.020946365793779603,0.0,0.5861509196411506,0.028536982875394606,0.19680948107367177,0.2947538742797504,0.020485523945801085,0.017950982383327912,0.6387385631909421,0.023471490298517594,0.38639403668812505,0.0006126185629437226,0.4239569442389539,0.4964576546008222,0.0262437427234588,0.04132943585286501,0.0008255699660464637,0.0005845574104985324,0.45782844308212334,0.20567419090447225,0.8566974180568085,0.0026609815223853487,0.003217173767491686,0.07666264835516853
0.2505071210398991,0.21943976915028182,0.036684327488624116,0.34660281058013986,0.04656774098865045,0.05667061227016616,0.08162195145937358,0.6584097807988726,0.002612951194334677,0.5902342161122844,0.038279501737455174,0.7361558943020713,0.0002634346370040286,0.34942205753335387,0.6771818114845418,0.05995992204791474,0.5461894667857057,0.5763278332774642,0.20724858050817735,0.2872942840818049,0.9397460284438115,0.0,0.01823100356144622,0.26609872704114756,0.0211336374557028,0.22666539600308017,0.017871138471425674,0.017164212234512692,0.4393994769142923,0.049360627091221534,0.007874344688914124,0.12592457259388345,0.016159977235208723,0.014378224421334115,0.2122236516224109,0.2242309041052811,0.11146822464575169,0.3579961751436822,0.34942205753335387,0.1829006205910475,0.2242309041052811,0.7031058048854991,0.9702821143650713,0.8475312734596834,0.013509233787089722,0.03897879778692823,0.5857028009044851,0.2242309041052811,0.1794639584342544,0.2856702442336376,0.6389932581714193,0.4020720106215935,0.08946172016582189,0.12976060329302871,0.6802339484366495,0.6424874706020594,0.04218346634540139,0.12638249376410704,0.11134078395788559,0.12592457259388345,0.5959775102054272,0.034513486823678635,0.053847120536805036,0.48573249504759247,0.918027997116067,0.7918554895922245,0.0033503339412625137,0.314632042736398,0.11748452395693743,0.7125328198562574,0.00035906025070863297,0.3846643144426476,2.0233000004068838e-09,0.07351713819490684,0.6172321900721902,0.4037649383639881,0.0014795651337732945,0.0,0.2505071210398991,0.01843958572725664,0.017950339368358628,0.47805333123772187,0.06283298845494965,0.013071628835490505,0.37552047311069575,0.06348249159419238,0.45387352543304976,0.0010852404117695444,0.2895196851836228,0.428429639755431,0.036248833185488424,0.0658103497588299,0.0029494051476665942,0.0032464088940754076,0.4515684734726806,0.05811835019922844,0.8836405024959295,0.0026221773516687348,0.008513803339792816,0.053182228438589337
0.761118829464472,0.09152971424418412,0.03066666886994672,0.41584326494197965,0.08805113042489827,0.05950724791869949,0.027870818800019216,0.45353725048252735,0.0746037382793667,0.43154877425610394,0.01220032836245089,0.6375562726532734,0.004378257291502995,0.7919427074861367,0.4710736638089383,0.052973516113355795,0.2849685162115182,0.4318009057460601,0.12752195442294412,0.15737614413125578,0.8481779948182664,0.0,0.07790280912027941,0.12240164405489162,0.032369902150790913,0.14259119700918566,0.019783795043797948,0.028074896409562254,0.2338272163923814,0.05885477767375036,0.05040682444210397,1.0,0.012080531152601659,0.015352340456757402,0.2600868119548732,0.7408016815048893,0.13326287039065984,0.4357608887589385,0.7919427074861367,0.20479986370253567,0.7408016815048893,0.6016361750823792,0.926514945861495,0.6707212699638099,0.0064183725275441805,0.016103144503826175,0.6665063855293092,0.7408016815048893,0.209707903161988,0.10255310794554306,0.5963005017432443,0.4033457971310167,0.08161950690547223,0.1307311499902125,0.7103317679944199,0.6434763347792449,0.05676364994598893,0.0993943435081149,0.07304285203106836,1.0,0.6442666794047418,0.2892988719186086,0.015965393819551563,0.6133146087394594,0.7967703422737,0.6719122204720378,0.003296156206437067,0.2541417599023544,0.38270539439197465,0.715597136028656,0.004232416035716499,0.1804156691054898,3.20335000064419e-10,0.39591769562044454,0.4604744699472727,0.593582098927682,0.0720091894294871,0.0,0.761118829464472,0.043064909383670816,0.711341330339932,0.2206320931501592,0.01172544770182372,0.011579879968975658,0.7321241378552082,0.011858382929632896,0.3054072626639343,2.7084590129224974e-05,0.3517018970016681,0.36517915208983065,0.02347847013296476,0.06525882522417341,0.004350536263434909,0.003016213637715053,0.4348253490486065,0.10708070193364105,0.8820582403420278,0.001788284549950244,0.00010413112535782626,0.06950493966997241
0.23767187395666933,0.199659859574633,0.061345586189367605,0.3349200092605418,0.09539205084319384,0.0498377555907347,0.032210389908772175,0.5563441926181968,0.0055110495516186055,0.5262185559369601,0.0076718601454907245,0.5890312325355352,0.0011860727551855593,0.36274978929451507,0.5758659532383894,0.060050353676574936,0.5620729708430094,0.5786614723212861,0.23644374021584935,0.2648463875559232,0.9285879220515976,0.0,0.08336356703405158,0.09104386292442904,0.015174779685639536,0.4704434809477143,0.006243541686712453,0.13491689061909817,0.24999630313675075,0.14049370400552852,0.010227801684496673,0.3906971181583966,0.023010171446993216,0.0016499919673263613,0.42969056323117827,0.10578594386928268,0.08680681570323254,0.019401444631641347,0.36274978929451507,0.33382797060046643,0.10578594386928268,0.3924231435754838,0.777609692935961,0.4054939116000629,0.0024105650454983325,0.15808433313272396,0.5133323614309879,0.10578594386928268,0.17534356782331822,0.07696574801430575,0.7133438780367416,0.35776986821467427,0.04343963852619793,0.22752789937137566,0.6648697929014274,0.6433271312123329,0.048437590691997816,0.12725145467132293,0.0649788864951689,0.3906971181583966,0.6161370926607168,0.041226063210796235,0.05695821128221597,0.6137309245028013,0.7944444592589888,0.6909394594755529,0.05224406599598151,0.17123967220035063,0.49390696646495597,0.6517822836397476,0.09652972515113706,0.15611241743327756,2.306451000463825e-09,0.0693678798623084,0.5147038659619592,0.6942827307309863,0.00362943008916729,0.0,0.23767187395666933,0.009808460463715654,0.042204420813077216,0.3137195703857284,0.026317246642364015,0.0172374488931569,0.6239776073872404,0.029517898716775865,0.3419438658648697,0.0012839480430071697,0.20807459787213323,0.6051084128778458,0.054143479319031365,0.06294690900710055,0.0008655473158923088,0.001080404818512151,0.465185753168474,0.30757232824955566,0.9114568719129144,0.009358164079626223,0.030430783385930103,0.02627567172604838
0.46532189037162497,0.09573164024201958,0.091841335657741,1.0000000000000002,0.1115251114914877,0.01523146636239607,0.13443147405515313,0.5296313844265942,0.04778871801892223,0.6549823308320006,0.01278188495653323,0.7642469951957703,0.0018682566478042872,0.7858705143609135,0.6567547926485491,0.3168042753449535,0.3046166054436017,0.6468616455675669,0.3091256342669293,0.34454665498053166,0.9167577827810627,0.0,0.1289025595673265,0.1670803012640687,0.007372832020452386,0.323969644449327,0.023488487176645433,0.028147812311745492,0.43913675271645897,0.10861661545140662,0.06181843202107652,0.49083197483678653,0.008718870993534439,0.001713054736308174,0.27881368260504963,0.8354897685384063,0.11736986976800935,0.03946567802140914,0.7858705143609135,0.19636862895928847,0.8354897685384063,0.41073246738028824,0.9433515608469332,0.7309996935172745,0.002095249230023615,0.035806583016513266,0.5863619003653429,0.8354897685384063,0.22819108822766662,0.13035821475369444,0.7192606983555896,0.30721691172297383,0.05854913758975351,0.20046633483290213,0.7787089020355713,0.642917832005957,0.13448854287135847,0.05113458806714256,0.060365571099684254,0.49083197483678653,0.6443119756053981,0.4143915137212711,0.0043672536736066,0.7476376954112793,0.6514131267352887,0.9730732778254136,0.016795808340943907,0.17534399223603445,0.47970657279203033,0.6747069796860585,0.10485628279776046,0.15732143608075982,1.245240000250416e-10,0.5286163042518675,0.38092120998152634,0.7707753082665424,0.03794309086606383,0.0,0.46532189037162497,0.06350898253041923,0.2291705774718069,0.2927705536995395,0.025202948564324878,0.036057462944380336,0.6204155578339547,0.02720402508388858,0.08156105147609909,0.0011131574972895273,0.5160200828413457,0.4732723519384535,0.055821440406839756,0.08316517865769543,0.0027390643987290947,0.0025554159905675613,0.5308910295790237,0.04210031862908701,0.8599343023715103,0.005037739595427231,0.0021553006383994997,0.05875482943387749
0.716997237304623,0.20647388701056552,0.028331822713151454,0.10563419204267166,0.03728657352525329,0.08583415112906892,0.07508805106777161,0.7865388449718623,0.00014124296868870702,0.5492147553562969,0.005922012304837167,0.4938266287419383,0.00010412629962671638,0.16342127527906633,0.8041471790086192,0.14547449612601243,0.5567491344804429,0.6028463968251659,0.28958518799941646,0.2843513529275458,1.0,0.0,0.011510613087671585,0.12339727553082522,0.005872098932601167,0.35580937382105593,0.004204260577277715,0.06964995323366376,0.06136910116597155,0.017317984785341977,0.013842449930350867,0.6701101552046277,0.0066334925947213975,0.0022739243883439708,0.45393822213326473,0.028050520382782863,0.3185528528037798,0.2664882295050537,0.16342127527906633,0.29122003638222577,0.028050520382782863,0.7249245495810318,0.6871497783131542,0.27366744054616277,0.0011967592031389314,0.2727927877085601,0.42673225101114576,0.028050520382782863,0.22485571347170422,0.7229145839110234,0.7479486491383045,0.2682998696226032,0.019654035329513625,0.48582716402749937,0.8683390123508463,0.6431917604758234,0.13973328921344344,0.08172588066494356,0.07299923549663412,0.6701101552046277,0.3556844913583692,0.005784581337019176,0.08841610198619372,0.5486458077336156,0.9275175281495451,0.42598453461203434,0.038801122250237866,0.20292387591629885,0.4461678522527341,0.620687403230352,0.038680004196683174,0.5146839610954533,1.5004334003017357e-08,0.009110817554379272,0.5469420107477844,0.3448195941180948,3.0256016035937728e-05,0.0,0.716997237304623,0.002494629464605537,0.0010014119796928004,0.6168995671513308,0.18127740945695373,0.016522763514389787,0.28111254339402336,0.20114311490782288,0.22275707349003576,0.023271459000696437,0.13314702418625313,0.20798742161898875,0.06593486945012686,0.08715571233357702,0.0018623446185940021,0.0028859731921401757,0.4029687511622362,0.12340622897116764,0.8191448893966178,0.001835267287823866,0.02837167800853719,0.038705207761741724
0.6946921746122461,0.24592432160807765,0.14024448719318633,0.16377531461375536,0.06237195521807276,0.14134787351490158,0.048746537569409935,0.7014517262139007,0.0023119125318082977,0.5891146000328122,0.004502917462246767,0.6646936180129698,0.0001379167600631918,0.26896868599392243,0.7750837946220062,0.07415073637510411,0.5103254447130736,0.6995502522752177,0.34469503516880157,0.3938676606839443,0.9350354447741827,0.0,0.04203196554919486,0.23930289094997903,0.012994359450635554,0.20634733000595198,0.005815547975271322,0.07044598699353712,0.07868937072618415,0.06118389426589678,0.015236236554776107,0.8351342170477608,0.012275931003357473,0.002988974522889069,0.4018696318864603,0.10257318689928013,0.29974110773879803,0.2552112610875703,0.26896868599392243,0.39074462189561576,0.10257318689928013,0.6219964767339222,0.7300581087138749,0.3457342887571908,0.001964416213045264,0.10637896489166007,0.5303434037021415,0.10257318689928013,0.031140999893575678,0.24566564728595797,0.5827616003351124,0.4191100406997833,0.06410687551986916,0.17339589691209334,0.6105777327342489,0.6433241743098316,0.02919866454781539,0.1638234960729894,0.06807490229078514,0.8351342170477608,0.5752737130530439,0.023873914098110745,0.08450478029795555,0.586101832131164,0.8409139989613479,0.6135003591391852,0.013981547502836793,0.23674448499796458,0.8957230031170843,0.8913403983386341,0.08355062956110146,0.2695849421395302,4.149407000834441e-09,0.04651753054776176,0.5490626289132075,0.33800407392990817,0.0012023349067403477,0.0,0.6946921746122461,0.037219699638661806,0.0002849989396676091,0.9013071549428567,0.3198973194588732,0.15495222643042317,0.04555140985545887,0.33622580185659456,0.024933581930295455,0.05831053595733827,0.5383361661177903,0.5426336997296295,0.20890089542372808,0.15075480146533152,0.0037464126445700876,0.003196244289594363,0.7209244279866127,0.2037475699802485,0.4103555977348007,0.01937074357477859,0.07728169575881194,0.17365178002105663
